Student_ID,Gender,Age,District,School_Type,Study_Hours_per_Week,Attendance,Parent_Education,Family_Income_BDT,Internet_Access,Private_Tuition,Previous_GPA,SSC_Result,HSC_Result
796,Male,16,Mymensingh,Private,17,67,Higher Secondary,55039,No,No,4.67,4.02,2.95
797,Male,17,Sylhet,Public,21,81,Higher Secondary,30923,Yes,No,3.85,4.58,3.43
798,Male,16,Rajshahi,Private,21,65,Graduate,18876,No,No,4.3,3.62,2.88
799,Male,17,Dhaka,Public,21,71,Higher Secondary,12887,No,No,4.45,3.77,2.9
800,Male,15,Dhaka,Public,5,99,Primary,52422,Yes,Yes,4.27,4.38,3.46
801,Male,17,Mymensingh,Private,12,95,Higher Secondary,46854,No,Yes,3.28,4.34,2.87
802,Female,15,Barisal,Private,23,74,Higher Secondary,46948,No,Yes,3.89,4.61,3.04
803,Male,17,Rajshahi,Private,10,87,Graduate,12841,Yes,No,4.12,4.72,2.7
804,Male,18,Rajshahi,Private,7,77,Graduate,38756,No,Yes,4.7,3.69,3.07
805,Female,15,Dhaka,Private,9,61,Higher Secondary,16040,No,No,3.89,3.53,2.53
806,Female,17,Sylhet,Private,17,72,Graduate,20304,No,Yes,4.84,4.53,3.46
807,Female,18,Khulna,Private,19,74,Secondary,40341,No,No,3.88,3.95,2.72
808,Male,15,Rangpur,Private,18,79,Graduate,14758,No,Yes,4.1,4.44,2.89
809,Female,18,Khulna,Public,27,88,Graduate,27010,No,Yes,4.59,3.73,3.23
810,Male,16,Rajshahi,Private,20,88,Graduate,41658,Yes,No,4.17,4.2,3.29
811,Male,16,Khulna,Private,22,62,Graduate,59002,No,No,4.92,4.26,3.33
812,Male,15,Dhaka,Public,26,78,Primary,47782,No,No,4.32,4.38,3.32
813,Male,17,Dhaka,Private,26,62,Primary,11375,Yes,No,4.05,4.27,2.93
814,Female,15,Mymensingh,Public,15,73,Primary,43949,Yes,No,3.05,4.24,2.7
815,Female,18,Rajshahi,Public,7,99,Higher Secondary,32092,No,Yes,3.83,4,2.95
816,Male,17,Mymensingh,Private,26,63,Higher Secondary,10490,Yes,No,3.6,3.61,2.39
817,Male,16,Rajshahi,Public,14,70,Secondary,13729,No,Yes,4.5,3.63,3.15
818,Male,17,Rangpur,Private,14,90,Primary,15974,No,Yes,3.42,4.15,3.09
819,Female,16,Rangpur,Public,25,91,Higher Secondary,29680,Yes,Yes,3.41,4.03,3.23
820,Male,17,Barisal,Public,20,86,Graduate,28324,No,Yes,3.38,4.27,2.86
821,Male,17,Rajshahi,Public,16,89,Graduate,41334,No,Yes,3.25,3.96,2.62
822,Female,17,Sylhet,Private,6,61,Primary,31398,Yes,No,3.62,4.53,2.28
823,Female,18,Khulna,Private,13,68,Secondary,44650,Yes,No,4.77,4.8,3.69
824,Male,18,Rajshahi,Public,28,87,Secondary,31292,Yes,Yes,4.55,3.95,2.64
825,Female,15,Chattogram,Public,7,90,Graduate,45755,Yes,Yes,4.47,3.79,2.83
826,Female,15,Barisal,Private,28,93,Secondary,48353,No,No,4.59,3.67,3.22
827,Male,16,Chattogram,Private,29,74,Primary,13159,Yes,No,3.54,4.42,3.39
828,Female,18,Dhaka,Public,19,84,Graduate,42626,Yes,Yes,4.77,4.17,3.39
829,Male,16,Rangpur,Public,7,95,Higher Secondary,39351,Yes,No,3.27,3.78,2.18
830,Female,15,Khulna,Private,23,67,Higher Secondary,47298,Yes,No,3.67,4.48,2.51
831,Male,16,Rajshahi,Private,22,68,Secondary,27065,Yes,No,4.17,3.72,2.65
832,Male,15,Chattogram,Private,12,96,Graduate,31638,No,Yes,3.21,4.33,2.85
833,Male,18,Khulna,Private,21,98,Graduate,11073,Yes,No,4.46,4.29,3.48
834,Female,17,Dhaka,Private,12,91,Higher Secondary,56511,No,Yes,3.77,4.6,3.03
835,Male,18,Rangpur,Public,11,76,Graduate,28771,Yes,Yes,4.57,3.58,2.64
836,Female,16,Sylhet,Private,11,94,Graduate,45461,Yes,Yes,3.99,4.83,3.22
837,Male,16,Barisal,Public,7,96,Graduate,52330,Yes,Yes,3.36,4.55,3.22
838,Male,18,Khulna,Private,5,78,Secondary,39320,Yes,Yes,4.47,3.82,2.47
839,Female,18,Khulna,Public,8,88,Graduate,14340,Yes,No,3.5,3.78,2.59
840,Male,15,Sylhet,Private,29,66,Primary,44924,Yes,Yes,3.98,4.15,3.66
841,Male,16,Khulna,Private,9,87,Secondary,26184,Yes,Yes,3.15,4.73,3.02
842,Female,16,Dhaka,Public,5,68,Graduate,50734,Yes,Yes,4.24,4.76,2.9
843,Male,18,Dhaka,Public,19,87,Graduate,12580,No,No,4.33,4.28,3.52
844,Male,17,Sylhet,Private,9,65,Primary,50025,Yes,No,3.76,4.79,2.66
845,Male,16,Barisal,Private,17,88,Secondary,38967,No,No,4.91,3.51,3.19
846,Male,17,Rajshahi,Private,12,76,Higher Secondary,12159,Yes,No,4.75,3.55,3.5
847,Female,18,Chattogram,Private,12,75,Higher Secondary,58940,No,No,4.42,4.87,4.01
848,Female,18,Rajshahi,Private,9,82,Secondary,23900,Yes,No,4.43,4.66,2.67
849,Male,15,Khulna,Public,13,90,Graduate,21440,Yes,No,3.5,4.18,3.08
850,Female,16,Chattogram,Public,5,62,Graduate,24678,Yes,Yes,4.31,4.63,3.67
851,Male,17,Mymensingh,Private,8,80,Higher Secondary,57204,No,Yes,3.4,4.93,2.74
852,Female,15,Sylhet,Public,7,85,Higher Secondary,22021,No,No,3.29,4.66,2.9
853,Male,16,Sylhet,Public,6,95,Higher Secondary,16772,No,Yes,5,4.76,4.12
854,Male,15,Barisal,Public,12,96,Primary,11627,No,Yes,4.24,4.64,3.17
855,Male,18,Chattogram,Private,27,81,Higher Secondary,54432,Yes,No,3.86,3.75,3.13
856,Male,16,Dhaka,Public,13,71,Primary,18219,Yes,Yes,3.58,4.75,2.93
857,Male,15,Chattogram,Private,6,72,Secondary,33464,Yes,Yes,4.21,3.79,2.04
858,Male,15,Khulna,Public,18,70,Graduate,40232,No,No,3.1,4.84,2.99
859,Female,17,Dhaka,Private,18,75,Higher Secondary,52481,Yes,Yes,3.19,4.19,2.62
860,Male,15,Rangpur,Public,8,67,Graduate,18488,No,No,3.07,4.52,2.86
861,Female,16,Rangpur,Private,10,99,Graduate,44949,No,No,4,4.25,3.82
862,Male,16,Mymensingh,Private,15,99,Higher Secondary,54362,No,Yes,4.2,3.64,3.24
863,Female,17,Rangpur,Public,7,61,Higher Secondary,49932,No,Yes,3.12,3.94,2.14
864,Female,16,Sylhet,Private,12,89,Secondary,28981,No,Yes,4.44,4.98,3.67
865,Female,18,Chattogram,Private,7,89,Primary,10901,Yes,No,3.46,4.94,3.09
866,Male,16,Rangpur,Private,18,71,Primary,32444,No,No,4.37,3.98,3.4
867,Male,16,Rajshahi,Private,17,69,Graduate,52058,No,No,4.96,4.99,3.15
868,Female,15,Barisal,Private,17,70,Higher Secondary,28061,Yes,Yes,4.38,4.77,2.93
869,Male,15,Rajshahi,Private,6,74,Secondary,12881,No,Yes,4.77,4.42,2.48
870,Female,16,Rangpur,Private,17,75,Secondary,39863,No,No,4.9,3.56,3.31
871,Male,17,Mymensingh,Private,23,76,Secondary,55826,Yes,Yes,3.97,4.85,3.34
872,Female,15,Barisal,Public,10,85,Secondary,15622,Yes,Yes,4.4,4.34,2.95
873,Female,17,Khulna,Public,20,61,Secondary,11378,Yes,No,4.7,4.8,3.2
874,Male,16,Rajshahi,Private,6,71,Primary,27632,No,No,3.71,4.75,2.69
875,Female,16,Mymensingh,Private,12,85,Primary,38311,Yes,Yes,3.52,4.75,2.69
876,Male,18,Chattogram,Public,21,82,Primary,15650,Yes,No,4.89,4.55,3.5
877,Female,15,Chattogram,Public,27,77,Higher Secondary,55201,Yes,Yes,4.45,3.94,3.08
878,Female,16,Rajshahi,Public,6,91,Graduate,52224,No,No,3.44,4,3.12
879,Male,18,Rangpur,Private,14,97,Secondary,17036,Yes,No,3.9,3.96,3.09
880,Male,15,Mymensingh,Public,20,62,Higher Secondary,49255,No,No,4.59,3.53,2.63
881,Male,16,Chattogram,Private,10,97,Secondary,32499,No,Yes,4.09,4.37,2.95
882,Female,16,Khulna,Private,6,62,Primary,47016,Yes,Yes,4.3,4.55,3.39
883,Male,15,Dhaka,Public,6,89,Higher Secondary,14603,No,No,4.51,4.78,3.51
884,Female,15,Rangpur,Private,17,60,Primary,37773,No,No,4.24,3.71,2.88
885,Female,15,Mymensingh,Private,28,89,Secondary,29937,Yes,No,4.08,4.32,3.62
886,Male,16,Khulna,Private,19,91,Secondary,22632,No,Yes,4.5,3.51,3.63
887,Male,16,Mymensingh,Private,6,87,Graduate,40607,Yes,No,4.46,3.64,2.44
888,Female,18,Barisal,Public,11,80,Secondary,36337,No,No,4.26,3.58,2.53
889,Female,17,Khulna,Public,7,72,Primary,10220,No,No,3.72,4.59,2.24
890,Male,15,Rangpur,Private,12,86,Secondary,56994,Yes,No,3.81,3.62,2.86
891,Male,16,Barisal,Private,27,95,Graduate,14818,Yes,Yes,4.94,4.57,3.71
892,Male,16,Rangpur,Public,18,66,Graduate,17349,No,Yes,3.22,3.87,2.26
893,Male,15,Chattogram,Private,28,81,Primary,15618,No,No,3.54,4.82,3.02
894,Male,17,Dhaka,Public,27,69,Higher Secondary,37464,Yes,Yes,3.98,4.72,3.56
895,Female,15,Rangpur,Private,26,98,Secondary,52624,No,Yes,4.67,4.94,3.84
896,Female,17,Rangpur,Private,11,74,Graduate,47344,No,Yes,3.33,4.83,2.69
897,Female,16,Chattogram,Public,25,74,Secondary,28255,No,No,3.55,4.9,3.66
898,Female,17,Sylhet,Public,11,63,Secondary,34299,No,Yes,3.13,4.79,2.32
899,Male,18,Chattogram,Public,5,91,Higher Secondary,57975,Yes,Yes,4.41,4.54,2.78
900,Male,16,Barisal,Public,21,82,Graduate,11462,Yes,Yes,3.48,3.76,3.64
901,Male,18,Chattogram,Private,13,65,Secondary,25905,Yes,No,3.78,3.91,2.52
902,Female,15,Chattogram,Public,25,83,Graduate,34920,Yes,No,3.89,3.82,2.8
903,Female,15,Dhaka,Private,17,79,Primary,26252,Yes,Yes,4.78,4.41,3.17
904,Male,15,Chattogram,Public,25,96,Primary,51004,Yes,Yes,3.82,4.26,3.19
905,Male,17,Mymensingh,Public,23,79,Secondary,50581,No,No,3.29,4.8,3.36
906,Female,16,Rangpur,Private,25,71,Graduate,44836,Yes,No,4.05,4.93,3.67
907,Female,15,Mymensingh,Public,23,92,Secondary,15753,No,Yes,4.93,4.11,3.75
908,Male,15,Dhaka,Public,29,87,Graduate,50005,No,Yes,4.22,4.26,3.3
909,Male,16,Rajshahi,Public,29,67,Graduate,24175,No,No,4.97,4.96,3.3
910,Female,15,Sylhet,Public,26,60,Higher Secondary,16191,Yes,No,4.68,3.91,3.29
911,Male,18,Mymensingh,Private,21,96,Higher Secondary,27898,No,Yes,3.07,4.69,3.58
912,Male,16,Dhaka,Private,27,81,Higher Secondary,28982,Yes,No,4.32,3.84,3.57
913,Male,16,Barisal,Public,27,65,Secondary,24622,No,Yes,3.57,4.52,2.98
914,Female,16,Rajshahi,Public,14,80,Higher Secondary,11001,No,Yes,4.12,3.88,3.18
915,Female,18,Dhaka,Public,14,91,Higher Secondary,57645,Yes,Yes,3.56,4.83,3.01
916,Female,16,Dhaka,Private,8,94,Primary,53000,No,No,3.7,4.34,2.91
917,Female,18,Sylhet,Private,12,74,Graduate,33283,No,Yes,4.85,3.78,2.64
918,Female,16,Rangpur,Private,26,64,Graduate,31435,No,Yes,3.41,3.84,2.57
919,Female,17,Mymensingh,Private,24,65,Higher Secondary,37223,No,No,4.75,4.24,3.4
920,Female,15,Barisal,Public,24,84,Graduate,47244,Yes,No,3.06,4.94,3.04
921,Male,17,Khulna,Public,22,99,Primary,40024,No,Yes,3.18,4.65,3.38
922,Male,15,Mymensingh,Public,18,88,Primary,59630,No,Yes,4.71,4.23,4.07
923,Male,18,Khulna,Private,22,66,Higher Secondary,40734,Yes,No,4.26,4.01,3.5
924,Male,17,Dhaka,Public,18,99,Primary,10515,No,No,4.49,4.32,3.33
925,Male,16,Chattogram,Private,24,72,Graduate,55246,No,No,3.42,4.62,2.77
926,Male,15,Barisal,Private,25,97,Secondary,11191,No,Yes,4.07,4.68,3.29
927,Male,15,Rajshahi,Public,28,77,Graduate,42264,No,Yes,4.47,3.99,2.96
928,Female,17,Chattogram,Public,19,61,Secondary,53628,Yes,Yes,4.25,4.58,3.18
929,Female,18,Chattogram,Public,26,67,Higher Secondary,56216,No,No,3.94,4.49,3.32
930,Male,17,Mymensingh,Private,8,70,Secondary,16297,Yes,Yes,4.92,4.94,3.53
931,Male,18,Barisal,Private,17,92,Primary,37856,No,No,4.35,4.9,3.61
932,Female,18,Rangpur,Public,27,97,Graduate,59423,No,Yes,4.82,4.68,3.91
933,Male,15,Dhaka,Public,12,86,Secondary,18334,No,No,4.46,4.59,3.29
934,Male,17,Dhaka,Private,22,79,Graduate,34162,Yes,Yes,4.47,3.91,2.92
935,Female,17,Dhaka,Public,16,71,Higher Secondary,16008,No,Yes,3.16,4.77,3.44
936,Male,18,Dhaka,Private,27,90,Higher Secondary,17987,No,No,3.72,4.14,3.51
937,Female,17,Mymensingh,Private,18,86,Primary,40966,Yes,No,4.72,3.91,2.95
938,Male,16,Khulna,Public,6,91,Higher Secondary,13332,Yes,Yes,3.47,4.08,2.36
939,Female,16,Dhaka,Public,22,69,Secondary,10787,Yes,No,3.23,4.75,2.74
940,Female,17,Khulna,Public,28,62,Higher Secondary,48990,Yes,No,3.65,3.72,2.76
941,Female,17,Khulna,Public,6,86,Primary,19873,No,Yes,3.44,4.18,3.11
942,Male,18,Rangpur,Private,15,94,Graduate,27006,No,No,4.85,4.24,3.82
943,Female,16,Dhaka,Private,13,90,Graduate,30225,No,Yes,4.74,3.55,3.45
944,Male,16,Sylhet,Private,16,74,Higher Secondary,46444,No,Yes,4,3.79,3.19
945,Male,15,Rajshahi,Public,21,75,Secondary,45340,Yes,No,3.12,4.74,3.31
946,Male,18,Chattogram,Private,19,72,Primary,49683,No,No,4.43,4.75,3.66
947,Male,15,Khulna,Public,29,94,Secondary,15033,No,Yes,4.25,3.94,3.5
948,Female,16,Barisal,Public,21,70,Primary,17788,No,Yes,4.94,4.81,3.6
949,Female,18,Barisal,Public,22,80,Higher Secondary,25689,No,Yes,4.12,4.66,2.74
950,Male,17,Rajshahi,Public,26,70,Primary,54220,Yes,Yes,3.67,4.13,2.9
951,Male,18,Barisal,Public,10,89,Primary,31598,No,Yes,4.04,4.62,3.8
952,Female,17,Sylhet,Public,21,94,Higher Secondary,47480,No,Yes,4.96,4.94,3.7
953,Male,17,Barisal,Private,27,81,Secondary,39703,No,No,4.39,4.19,3.14
954,Female,18,Chattogram,Public,28,97,Higher Secondary,10066,Yes,No,4.34,3.86,3.7
955,Male,17,Chattogram,Private,22,90,Primary,58623,Yes,No,3.48,4.91,3.3
956,Male,15,Khulna,Private,12,73,Higher Secondary,55246,No,Yes,4.49,4.41,3.01
957,Female,16,Dhaka,Public,13,83,Primary,17533,No,No,4.5,3.66,3.52
958,Male,17,Rangpur,Public,10,91,Higher Secondary,25103,No,Yes,3.63,4.36,3.14
959,Female,15,Sylhet,Public,9,95,Graduate,14616,Yes,Yes,3.97,4.25,3.29
960,Male,17,Khulna,Private,16,91,Graduate,56045,No,No,3.59,4.78,2.97
961,Male,16,Sylhet,Public,29,74,Higher Secondary,48498,No,Yes,3.52,4.3,3.21
962,Male,15,Dhaka,Private,15,94,Secondary,53492,No,Yes,3.05,3.88,2.73
963,Female,16,Mymensingh,Public,29,62,Primary,21772,Yes,Yes,3.57,4.51,3.32
964,Male,16,Barisal,Public,5,75,Graduate,33849,No,Yes,4.11,4.31,3.29
965,Male,15,Barisal,Private,15,64,Secondary,59036,No,Yes,3,3.85,2.73
966,Male,15,Rangpur,Private,23,80,Primary,22940,Yes,Yes,3.57,4.36,3.09
967,Male,15,Dhaka,Public,13,69,Graduate,26932,Yes,No,4.76,4.73,3.64
968,Female,18,Khulna,Private,6,78,Graduate,39769,No,Yes,4.19,3.54,2.25
969,Female,15,Rangpur,Private,16,84,Higher Secondary,34648,Yes,Yes,4.22,4.45,3.46
970,Male,15,Dhaka,Private,8,63,Primary,57411,No,Yes,3.81,4.02,2.84
971,Female,15,Rajshahi,Private,8,88,Secondary,42966,Yes,Yes,4.35,3.94,2.85
972,Male,15,Chattogram,Private,22,78,Secondary,37777,Yes,No,3.38,4.09,2.54
973,Male,17,Rangpur,Public,19,61,Secondary,42567,No,No,4.64,4.01,3.08
974,Male,18,Rangpur,Public,23,69,Primary,59723,No,Yes,3.23,4.75,2.54
975,Female,16,Khulna,Private,17,84,Secondary,27174,No,Yes,4.31,3.91,3.19
976,Female,15,Sylhet,Public,23,79,Secondary,52598,Yes,Yes,3.68,4.6,3.26
977,Female,17,Rajshahi,Public,21,78,Secondary,23798,No,No,4.5,3.64,2.73
978,Female,17,Khulna,Private,10,82,Higher Secondary,27558,No,No,4.1,4.93,3.28
979,Female,17,Dhaka,Public,20,83,Higher Secondary,54237,No,No,3.9,4.43,3.53
980,Female,16,Dhaka,Private,28,70,Primary,10178,No,No,3.34,4.56,3.39
981,Female,15,Dhaka,Private,16,93,Primary,30470,No,Yes,4.27,3.95,3.48
982,Female,18,Mymensingh,Public,23,87,Secondary,27118,Yes,No,4.95,4.12,3.48
983,Female,18,Dhaka,Private,9,64,Higher Secondary,32616,No,No,4.65,3.84,2.78
984,Male,17,Sylhet,Private,21,64,Graduate,10798,No,Yes,3.12,4.9,2.77
985,Female,16,Rajshahi,Private,27,80,Graduate,17601,Yes,Yes,3.75,4.23,3.32
986,Female,16,Barisal,Private,5,71,Secondary,35363,No,No,4.85,4.45,4.03
987,Female,16,Chattogram,Private,29,63,Secondary,12795,No,No,4.01,4.6,3.76
988,Female,18,Sylhet,Public,28,79,Higher Secondary,41926,No,No,4.32,4.06,3.84
989,Female,17,Sylhet,Public,27,97,Higher Secondary,55264,No,No,4.83,4.58,4.29
990,Female,15,Mymensingh,Private,14,84,Higher Secondary,47356,No,Yes,4.75,4.51,2.87
991,Female,18,Barisal,Private,19,73,Primary,17297,Yes,Yes,4,4.56,3.09
992,Female,17,Barisal,Public,27,70,Primary,13084,Yes,No,3.88,4.23,2.94
993,Female,17,Chattogram,Private,25,91,Secondary,40329,Yes,No,3.68,4.07,3.51
994,Female,15,Chattogram,Public,25,70,Primary,21110,No,No,4.44,3.83,3.71
995,Female,15,Barisal,Private,15,77,Higher Secondary,10731,Yes,No,3.57,4.74,2.79
996,Male,15,Dhaka,Private,17,86,Higher Secondary,11129,No,No,3.5,4.41,2.98
997,Male,16,Sylhet,Private,9,77,Primary,38022,No,Yes,3.71,4.17,2.94
998,Female,15,Khulna,Private,5,82,Graduate,11605,No,Yes,3.35,4.92,2.71
999,Female,17,Chattogram,Private,28,70,Secondary,21970,Yes,Yes,4.39,3.57,2.82
1000,Male,15,Mymensingh,Private,16,80,Graduate,53705,Yes,No,4.23,4.78,3.1
